id,GenTauID,RecoTauID
256240,10,10
256241,1,1
256250,-11,-11
256251,-11,-2
256260,0,0
256261,0,0
256270,-11,-11
256271,-11,-11
256280,10,-11
256281,1,1
256290,2,-2
256291,0,0
256300,-13,-13
256301,-13,-13
256310,2,1
256311,1,1
256320,2,2
256321,10,-2
256330,2,-2
256331,10,10
256340,-13,-13
256341,-13,-2
256350,-11,-11
256351,-13,-13
256360,0,0
256361,-13,-13
256370,1,-2
256371,1,1
256380,0,0
256381,1,1
256390,10,-2
256391,-11,-11
256400,1,1
256401,11,11
256410,2,-11
256411,10,-2
256420,-11,-11
256421,10,10
256430,3,2
256431,2,2
256440,-13,-13
256441,-11,-11
256450,-13,-13
256451,-13,-13
256460,-11,-11
256461,0,2
256470,2,2
256471,-13,-13
256480,10,-2
256481,-13,-13
256490,10,0
256491,0,-2
256500,1,1
256501,2,1
256510,10,-20
256511,1,1
256520,1,2
256521,1,1
256530,1,-20
256531,0,0
256540,0,0
256541,2,2
256550,11,11
256551,1,1
256560,-11,-2
256561,-13,-13
256570,-13,-13
256571,-13,0
256580,0,-2
256581,1,-2
256590,0,-2
256591,-11,-11
256600,-13,0
256601,1,1
256610,2,2
256611,-11,-11
256620,-11,-11
256621,0,1
256630,0,0
256631,0,-20
256640,0,-2
256641,1,1
256650,3,2
256651,1,-2
256660,0,-20
256661,1,-11
256670,1,1
256671,-11,-2
256680,12,-20
256681,1,1
256690,-11,-11
256691,-11,-11
256700,-11,-11
256701,1,1
256710,-11,-2
256711,-11,-2
256720,-13,-13
256721,-11,-11
256730,3,-2
256731,0,-2
256740,-13,-13
256741,10,-2
256750,2,1
256751,3,-2
256760,2,2
256761,1,1
256770,-13,-13
256771,-13,-13
256780,1,-20
256781,-11,-11
256790,1,1
256791,-13,-13
256800,-13,-13
256801,0,-20
256810,1,1
256811,11,-2
256820,-13,-13
256821,0,0
256830,-13,-13
256831,1,1
256840,10,10
256841,1,1
256850,-11,-11
256851,10,11
256860,1,1
256861,-13,-13
256870,0,0
256871,2,2
256880,11,-20
256881,1,1
256890,-13,-13
256891,-11,-11
256900,2,2
256901,1,1
256910,11,11
256911,-11,-11
256920,10,-20
256921,2,2
256930,-11,-11
256931,1,1
256940,11,-2
256941,-11,-11
256950,-13,-13
256951,1,-20
256960,-11,-11
256961,1,1
256970,2,1
256971,10,-2
256980,-11,-11
256981,-13,-13
256990,-11,-11
256991,0,0
257000,1,1
257001,11,11
257010,0,0
257011,-11,-2
257020,2,2
257021,-13,-13
257030,2,2
257031,1,1
257040,1,1
257041,-11,-11
257050,10,-20
257051,2,2
257060,1,-20
257061,2,2
257070,11,11
257071,-13,-13
257080,1,1
257081,1,4
257090,0,1
257091,2,2
257100,1,1
257101,0,0
257110,-11,-11
257111,0,0
257120,-13,-13
257121,-11,-2
257130,2,2
257131,2,2
257140,1,1
257141,-13,-13
257150,0,0
257151,11,-2
257160,0,-2
257161,-11,-2
257170,1,1
257171,1,1
257180,10,13
257181,1,3
257190,1,-2
257191,-11,-2
257200,-11,-2
257201,0,0
257210,11,-20
257211,10,10
257220,3,4
257221,10,10
257230,-13,-13
257231,-11,-11
257240,-13,-13
257241,0,-2
257250,0,0
257251,10,10
257260,0,0
257261,-11,-11
257270,12,-2
257271,-11,-11
257280,1,1
257281,-13,0
257290,1,2
257291,1,1
257300,0,0
257301,1,-2
257310,1,1
257311,1,-11
257320,1,-13
257321,-11,-11
257330,1,2
257331,-13,-13
257340,2,2
257341,1,1
257350,1,1
257351,0,0
257360,-11,-11
257361,2,2
257370,2,2
257371,0,2
257380,1,1
257381,2,2
257390,-11,-11
257391,-13,-13
257400,10,10
257401,1,1
257410,2,2
257411,0,0
257420,1,-2
257421,10,-2
257430,1,1
257431,-11,-11
257440,2,2
257441,-11,1
257450,-13,-13
257451,-13,-13
257460,1,2
257461,-13,-2
257470,1,-2
257471,1,1
257480,-13,-13
257481,-13,-13
257490,-13,-13
257491,2,14
257500,0,-20
257501,10,-2
257510,1,1
257511,10,10
257520,-13,0
257521,-11,-11
257530,1,-2
257531,-13,-2
257540,10,-2
257541,-11,-2
257550,-13,-13
257551,1,1
257560,2,2
257561,1,1
257570,10,-11
257571,-11,-11
257580,1,1
257581,1,1
257590,0,0
257591,11,-2
257600,1,-11
257601,1,1
257610,11,11
257611,10,-2
257620,11,-20
257621,2,2
257630,11,-13
257631,0,0
257640,0,0
257641,-11,-11
257650,-13,-13
257651,11,11
257660,-13,-13
257661,-11,-11
257670,-11,-11
257671,1,-20
257680,1,1
257681,1,1
257690,10,11
257691,0,-20
257700,1,1
257701,-13,-13
257710,1,1
257711,-11,-11
257720,0,-2
257721,1,1
257730,11,-2
257731,-11,-11
257740,0,0
257741,11,-20
257750,-11,-11
257751,12,-2
257760,0,-20
257761,-11,-11
257770,1,1
257771,0,-2
257780,-13,0
257781,2,2
257790,2,-11
257791,1,1
257800,-11,-11
257801,-11,-11
257810,1,1
257811,10,-11
257820,-13,-13
257821,1,1
257830,0,0
257831,-13,-13
257840,11,11
257841,0,0
257850,-11,-11
257851,10,-20
257860,0,-2
257861,1,1
257870,11,11
257871,2,2
257880,-13,-13
257881,1,1
257890,-11,-2
257891,1,0
257900,0,0
257901,10,10
257910,1,-11
257911,2,-2
257920,1,1
257921,1,-2
257930,1,1
257931,1,1
257940,2,2
257941,0,-2
257950,-13,-13
257951,-11,-11
257960,10,-11
257961,-11,-2
257970,0,-2
257971,-13,-13
257980,2,2
257981,2,3
257990,10,-13
257991,10,10
258000,1,1
258001,-13,-13
258010,0,0
258011,-11,-11
258020,1,-2
258021,2,-2
258030,-13,-13
258031,0,0
258040,-13,-13
258041,10,-2
258050,1,1
258051,-11,-11
258060,-13,-13
258061,1,1
258070,-11,-11
258071,-13,-13
258080,3,2
258081,11,11
258090,10,10
258091,1,1
258100,-11,-11
258101,-13,-13
258110,-11,-11
258111,-13,0
258120,1,1
258121,1,-20
258130,1,1
258131,-11,-11
258140,-13,-13
258141,1,-2
258150,1,1
258151,10,-2
258160,11,11
258161,-13,-13
258170,-11,-11
258171,-11,-11
258180,1,1
258181,0,0
258190,0,0
258191,-11,-11
258200,-11,-11
258201,-13,-13
258210,11,-2
258211,1,-2
258220,1,1
258221,1,1
258230,10,-11
258231,0,0
258240,1,1
258241,10,10
258250,10,10
258251,1,1
258260,-13,-13
258261,1,-2
258270,-11,-11
258271,10,10
258280,-11,-11
258281,11,-13
258290,-11,-11
258291,1,1
258300,0,0
258301,1,1
258310,11,11
258311,-13,-13
258320,0,0
258321,-11,-11
258330,11,11
258331,1,1
258340,-11,-11
258341,2,2
258350,12,12
258351,1,1
258360,1,1
258361,-13,-13
258370,-13,-13
258371,-13,-13
258380,0,0
258381,1,-2
258390,2,2
258391,11,-2
258400,10,10
258401,2,2
258410,2,-2
258411,-13,-13
258420,10,10
258421,1,1
258430,1,1
258431,-11,-11
258440,-13,-13
258441,0,0
258450,0,0
258451,1,1
258460,-13,-13
258461,10,10
258470,-11,-11
258471,1,-2
258480,1,1
258481,2,2
258490,2,2
258491,1,1
258500,1,-20
258501,10,10
258510,1,1
258511,0,0
258520,-11,-11
258521,-13,-2
258530,1,1
258531,10,-20
258540,1,-2
258541,-13,-13
258550,-13,-13
258551,0,0
258560,2,2
258561,2,2
258570,0,-20
258571,0,0
258580,12,12
258581,2,2
258590,-13,-13
258591,-11,-11
258600,-11,-11
258601,-13,-13
258610,-11,-11
258611,-11,-11
258620,11,-2
258621,0,0
258630,1,-2
258631,2,1
258640,-11,-11
258641,0,-2
258650,0,0
258651,-13,-13
258660,10,-20
258661,0,0
258670,-11,-2
258671,-13,-2
258680,-11,-2
258681,1,1
258690,0,0
258691,10,10
258700,0,-20
258701,1,1
258710,0,0
258711,0,0
258720,11,11
258721,0,-13
258730,10,10
258731,10,11
258740,2,-2
258741,1,-20
258750,-13,-13
258751,-13,-13
258760,0,0
258761,2,-20
258770,-13,-2
258771,2,2
258780,-11,1
258781,0,0
258790,0,-2
258791,0,2
258800,-13,-13
258801,0,-2
258810,1,2
258811,1,1
258820,-13,-13
258821,1,-11
258830,0,0
258831,-11,-2
258840,0,0
258841,1,1
258850,1,1
258851,-11,-11
258860,-13,-13
258861,1,1
258870,11,-2
258871,10,10
258880,10,-2
258881,-13,-13
258890,-13,-2
258891,3,4
258900,1,1
258901,-11,-11
258910,-13,-13
258911,1,2
258920,0,-20
258921,1,1
258930,1,2
258931,3,-20
258940,1,2
258941,0,0
258950,-13,-13
258951,-11,-11
258960,-13,-13
258961,1,1
258970,2,2
258971,-11,-11
258980,0,0
258981,-11,-11
258990,10,-20
258991,0,0
259000,-11,-11
259001,2,2
259010,-13,-13
259011,-13,-13
259020,-11,-11
259021,1,1
259030,1,1
259031,10,10
259040,-13,-2
259041,2,2
259050,11,11
259051,2,2
259060,-13,-2
259061,-13,-2
259070,10,-20
259071,-13,1
259080,1,1
259081,0,0
259090,-11,-2
259091,0,0
259100,10,-2
259101,-11,-11
259110,-13,-13
259111,2,3
259120,-11,-11
259121,2,2
259130,2,2
259131,10,10
259140,10,10
259141,1,1
259150,10,10
259151,-13,-13
259160,1,-11
259161,1,1
259170,1,-11
259171,-11,-11
259180,2,-2
259181,1,-20
259190,10,11
259191,-11,-11
259200,-11,-11
259201,1,1
259210,-11,-11
259211,2,2
259220,11,11
259221,0,0
259230,11,11
259231,2,-13
259240,-13,-13
259241,0,0
259250,2,3
259251,-11,-11
259260,-11,-11
259261,0,-20
259270,-11,-11
259271,-11,-11
259280,-13,-13
259281,1,-20
259290,0,0
259291,1,1
259300,0,-20
259301,1,-2
259310,1,1
259311,10,10
259320,-13,-13
259321,1,1
259330,10,-2
259331,-13,0
259340,1,2
259341,1,12
259350,1,1
259351,0,0
259360,-13,-13
259361,-13,-13
259370,-13,-13
259371,-13,-13
259380,1,1
259381,2,2
259390,1,1
259391,-13,-13
259400,1,1
259401,1,-2
259410,-13,-13
259411,-13,-13
259420,1,-13
259421,-13,-13
259430,1,2
259431,-11,-11
259440,1,-11
259441,2,2
259450,0,0
259451,1,1
259460,1,1
259461,-11,-11
259470,-11,-11
259471,1,0
259480,10,-2
259481,11,11
259490,1,1
259491,0,0
259500,1,1
259501,0,0
259510,-11,-2
259511,10,10
259520,-11,-11
259521,1,1
259530,-13,-13
259531,-13,-13
259540,1,1
259541,-13,-13
259550,2,2
259551,0,0
259560,11,11
259561,2,2
259570,-11,-11
259571,1,1
259580,1,-11
259581,1,2
259590,-13,0
259591,-11,-11
259600,10,10
259601,0,0
259610,1,1
259611,1,1
259620,-11,2
259621,1,-11
259630,-11,-11
259631,-13,-13
259640,0,12
259641,10,10
259650,1,2
259651,1,1
259660,10,-2
259661,2,3
259670,-13,-13
259671,2,2
259680,-11,0
259681,2,2
259690,1,1
259691,2,2
259700,-11,-11
259701,1,1
259710,12,-11
259711,-11,-2
259720,2,-11
259721,1,1
259730,2,3
259731,1,1
259740,-13,-13
259741,-13,-13
259750,1,2
259751,1,1
259760,1,1
259761,11,12
259770,1,1
259771,0,0
259780,2,2
259781,1,2
259790,0,-2
259791,1,-11
259800,1,1
259801,10,10
259810,10,-11
259811,-13,-13
259820,-11,-11
259821,2,2
259830,0,0
259831,-11,-11
259840,-11,-2
259841,1,1
259850,1,11
259851,1,1
259860,2,2
259861,11,-2
259870,1,1
259871,10,10
259880,1,1
259881,-13,-13
259890,1,1
259891,-13,-13
259900,0,0
259901,2,2
259910,1,1
259911,-11,0
259920,10,-20
259921,1,-2
259930,2,-20
259931,2,2
259940,-13,-13
259941,-11,-11
259950,-11,-11
259951,-11,-11
259960,-11,-11
259961,-11,-11
259970,-11,-11
259971,10,11
259980,0,0
259981,1,1
259990,10,10
259991,0,0
260000,-13,-13
260001,1,1
260010,10,-2
260011,-11,2
260020,0,0
260021,10,10
260030,2,2
260031,1,1
260040,10,10
260041,0,-2
260050,-13,-13
260051,0,0
260060,-11,-11
260061,-11,-11
260070,1,1
260071,1,2
260080,10,10
260081,0,-20
260090,1,1
260091,11,-2
260100,0,0
260101,10,-13
260110,-13,-2
260111,10,10
260120,1,1
260121,1,1
260130,-13,-13
260131,0,0
260140,10,10
260141,-13,-13
260150,1,1
260151,1,1
260160,-11,-11
260161,10,-2
260170,1,1
260171,-13,-13
260180,1,1
260181,10,-2
260190,1,1
260191,0,-20
260200,2,2
260201,1,1
260210,1,1
260211,-13,0
260220,-11,-2
260221,1,1
260230,1,1
260231,11,11
260240,1,1
260241,-13,0
260250,4,3
260251,1,1
260260,-13,-13
260261,1,-11
260270,10,-20
260271,1,1
260280,-13,-13
260281,0,0
260290,0,-20
260291,3,2
260300,1,1
260301,10,10
260310,1,1
260311,2,2
260320,-11,-2
260321,-11,-11
260330,0,1
260331,1,1
260340,10,-20
260341,-13,-13
260350,0,0
260351,-13,-2
260360,-13,-13
260361,-13,0
260370,-11,-11
260371,2,2
260380,1,1
260381,1,1
260390,2,2
260391,1,1
260400,3,2
260401,-13,-13
260410,2,2
260411,0,0
260420,-11,-11
260421,-11,-11
260430,1,1
260431,2,2
260440,-13,-13
260441,0,0
260450,0,0
260451,0,0
260460,0,0
260461,0,-2
260470,-13,-13
260471,12,-2
260480,1,1
260481,0,-20
260490,10,10
260491,-13,-13
260500,-11,-11
260501,-11,-11
260510,1,-11
260511,1,1
260520,1,1
260521,-13,-2
260530,1,1
260531,2,2
260540,10,10
260541,1,1
260550,3,4
260551,11,-2
260560,-13,-13
260561,-13,-13
260570,1,-2
260571,10,10
260580,2,3
260581,1,1
260590,10,10
260591,-13,-13
260600,1,-13
260601,-11,-11
260610,1,1
260611,11,-13
260620,2,-13
260621,-13,-13
260630,2,2
260631,-13,-13
260640,1,1
260641,-11,-11
260650,1,1
260651,-11,-11
260660,-13,-13
260661,-13,-13
260670,1,1
260671,-13,-13
260680,-13,-13
260681,-13,-13
260690,-13,-2
260691,2,-2
260700,-11,0
260701,0,-2
260710,2,2
260711,1,3
260720,-13,-13
260721,1,1
260730,10,11
260731,0,0
260740,1,1
260741,2,1
260750,11,11
260751,1,1
260760,-11,-11
260761,-13,-13
260770,1,1
260771,-13,-13
260780,11,-2
260781,1,1
260790,1,1
260791,10,-2
260800,-13,-13
260801,2,-11
260810,-13,-13
260811,2,1
260820,-13,-2
260821,11,-11
260830,12,12
260831,1,1
260840,0,-2
260841,1,2
260850,1,1
260851,-13,-13
260860,-13,-13
260861,10,-2
260870,-13,-13
260871,11,-11
260880,11,-1
260881,-13,-13
260890,11,11
260891,-11,1
260900,0,0
260901,-11,-11
260910,1,-2
260911,1,1
260920,1,1
260921,1,1
260930,1,1
260931,0,-2
260940,1,1
260941,1,2
260950,-13,-13
260951,-11,-11
260960,2,2
260961,11,-2
260970,-13,-13
260971,2,-11
260980,-13,-13
260981,10,-2
260990,0,0
260991,0,0
261000,-13,-13
261001,0,0
261010,11,11
261011,0,2
261020,1,1
261021,0,0
261030,1,1
261031,-11,-11
261040,-13,0
261041,2,-11
261050,2,2
261051,10,10
261060,1,1
261061,0,0
261070,0,1
261071,0,-2
261080,-13,-13
261081,2,2
261090,-11,-11
261091,1,-20
261100,1,1
261101,10,-2
261110,-11,-11
261111,-13,-13
261120,-11,-11
261121,-13,0
261130,1,2
261131,2,2
261140,1,1
261141,2,3
261150,1,1
261151,-13,-13
261160,1,1
261161,-1,-20
261170,-11,-11
261171,-11,-11
261180,0,-20
261181,-13,-2
261190,1,1
261191,-13,-13
261200,-13,-13
261201,-11,-11
261210,0,0
261211,0,0
261220,1,1
261221,11,-20
261230,2,2
261231,11,-11
261240,-11,-11
261241,-13,0
261250,-11,-2
261251,1,1
261260,-13,-13
261261,-13,-13
261270,-13,-13
261271,10,10
261280,2,2
261281,0,0
261290,2,2
261291,0,0
261300,1,1
261301,0,-20
261310,-13,-13
261311,-13,-13
261320,2,2
261321,1,1
261330,-13,0
261331,-13,-13
261340,-11,-11
261341,-11,-11
261350,-13,-13
261351,-13,-13
261360,1,2
261361,-11,-11
261370,1,0
261371,0,0
261380,0,-20
261381,1,1
261390,-13,-13
261391,-13,-13
261400,-11,-11
261401,1,1
261410,10,10
261411,0,-13
261420,-11,-11
261421,1,1
261430,1,1
261431,10,10
261440,-11,-11
261441,-13,-13
261450,-11,-11
261451,1,1
261460,-11,-11
261461,1,-2
261470,2,3
261471,1,1
261480,3,-20
261481,-11,-11
261490,1,-2
261491,1,1
261500,-13,-13
261501,10,10
261510,2,-13
261511,1,1
261520,1,1
261521,1,1
261530,-11,-11
261531,-11,-2
261540,0,0
261541,1,-2
261550,0,0
261551,0,0
261560,10,-13
261561,-11,-11
261570,1,-2
261571,0,-2
261580,-11,-11
261581,1,2
261590,2,2
261591,1,1
261600,1,1
261601,1,1
261610,10,-20
261611,-11,2
261620,1,-20
261621,-13,-13
261630,0,0
261631,-13,-13
261640,-13,-13
261641,0,-20
261650,1,1
261651,-13,-13
261660,2,2
261661,11,11
261670,1,1
261671,10,10
261680,1,1
261681,0,0
261690,10,10
261691,-13,-13
261700,0,0
261701,-13,-13
261710,-11,-2
261711,-11,-2
261720,0,-20
261721,1,-2
261730,-13,-13
261731,11,11
261740,-13,-13
261741,10,-20
261750,1,2
261751,-11,-11
261760,2,1
261761,1,1
261770,-13,-13
261771,11,11
261780,2,2
261781,0,0
261790,1,2
261791,0,0
261800,1,1
261801,10,-20
261810,3,4
261811,10,10
261820,1,1
261821,2,4
261830,-11,-11
261831,0,-20
261840,2,2
261841,1,1
261850,0,0
261851,0,0
261860,-11,-11
261861,10,10
261870,10,10
261871,2,-11
261880,1,1
261881,0,-2
261890,2,1
261891,1,0
261900,2,2
261901,10,-2
261910,2,1
261911,1,-11
261920,-13,-13
261921,-11,-11
261930,-11,-11
261931,-13,-13
261940,1,1
261941,1,1
261950,1,1
261951,10,11
261960,1,1
261961,1,1
261970,-13,-13
261971,-13,0
261980,2,2
261981,-13,0
261990,-11,-11
261991,-11,-11
262000,1,1
262001,-13,-13
262010,-13,0
262011,1,-1
262020,3,4
262021,1,1
262030,10,10
262031,1,1
262040,1,1
262041,1,1
262050,-13,-13
262051,0,0
262060,2,-2
262061,0,-20
262070,-13,-13
262071,10,-11
262080,-13,0
262081,-11,-11
262090,-11,-11
262091,-11,-11
262100,-13,-13
262101,1,1
262110,2,2
262111,2,2
262120,-13,-13
262121,1,1
262130,-11,-11
262131,-13,0
262140,1,1
262141,10,10
262150,0,0
262151,1,1
262160,0,1
262161,-13,-13
262170,-13,-13
262171,1,1
262180,1,1
262181,-13,-13
262190,2,2
262191,-13,-13
262200,-13,-13
262201,1,2
262210,-13,-13
262211,2,2
262220,-13,-13
262221,1,-13
262230,2,2
262231,1,2
262240,0,0
262241,-11,-11
262250,-11,-11
262251,-13,-13
262260,10,10
262261,2,2
262270,2,2
262271,1,1
262280,-11,-11
262281,1,13
262290,0,0
262291,10,-2
262300,11,11
262301,1,-13
262310,-13,-13
262311,-11,-11
262320,10,10
262321,0,0
262330,-13,-13
262331,1,-11
262340,1,1
262341,-13,-13
262350,-13,-13
262351,2,2
262360,10,10
262361,1,1
262370,-13,-13
262371,-11,-11
262380,10,-2
262381,1,1
262390,2,2
262391,1,1
262400,2,2
262401,10,-2
262410,11,11
262411,10,10
262420,1,1
262421,1,1
262430,-13,-13
262431,10,10
262440,1,1
262441,0,3
262450,10,10
262451,-11,-11
262460,-13,-13
262461,1,-2
262470,-11,-11
262471,-11,-11
262480,-13,-13
262481,11,11
262490,2,2
262491,2,-2
262500,1,1
262501,-13,-13
262510,1,1
262511,-11,-11
262520,-11,-11
262521,-11,-11
262530,-11,1
262531,10,-20
262540,1,1
262541,1,2
262550,0,-2
262551,0,0
262560,4,4
262561,-11,-11
262570,-13,-13
262571,1,1
262580,10,-2
262581,1,1
262590,1,1
262591,-13,-13
262600,-13,-13
262601,11,-2
262610,1,1
262611,1,1
262620,1,1
262621,10,-20
262630,1,1
262631,1,-20
262640,-11,-11
262641,-13,-13
262650,1,1
262651,-13,-13
262660,-13,-13
262661,11,11
262670,1,0
262671,-13,-13
262680,10,10
262681,2,2
262690,-13,-13
262691,-11,-11
262700,1,1
262701,10,10
262710,2,3
262711,-13,-13
262720,-11,-11
262721,1,1
262730,-11,-11
262731,-11,-11
262740,-11,-11
262741,11,13
262750,0,-20
262751,0,-20
262760,1,2
262761,-13,-13
262770,-11,-11
262771,2,3
262780,11,11
262781,1,1
262790,1,2
262791,10,10
262800,2,-2
262801,1,11
262810,0,0
262811,3,-2
262820,0,0
262821,2,2
262830,-11,-11
262831,1,-2
262840,0,0
262841,2,2
262850,0,0
262851,10,-2
262860,-13,-13
262861,-13,-13
262870,-13,-13
262871,3,1
262880,1,1
262881,-11,-11
262890,1,2
262891,2,2
262900,11,-2
262901,1,1
262910,-11,-11
262911,10,12
262920,-11,-11
262921,1,1
262930,0,0
262931,-13,-13
262940,1,3
262941,0,-1
262950,2,2
262951,0,1
262960,0,0
262961,-13,-13
262970,-13,-13
262971,0,0
262980,11,-2
262981,1,-2
262990,-13,-13
262991,10,10
263000,10,10
263001,1,1
263010,1,1
263011,11,-11
263020,1,1
263021,0,0
263030,-13,-13
263031,1,-20
263040,10,-13
263041,2,-11
263050,-13,-13
263051,1,-20
263060,1,1
263061,-13,-13
263070,0,-20
263071,-13,-13
263080,-11,-11
263081,1,1
263090,0,0
263091,1,1
263100,1,1
263101,11,11
263110,0,0
263111,-13,-13
263120,1,1
263121,-11,-11
263130,2,2
263131,-13,-13
263140,10,-2
263141,1,1
263150,0,0
263151,10,10
263160,-11,-11
263161,-13,-13
263170,1,2
263171,-13,-13
263180,-11,-2
263181,-11,-11
263190,2,2
263191,0,0
263200,11,11
263201,11,-2
263210,-13,-13
263211,10,10
263220,1,1
263221,0,0
263230,1,-2
263231,-13,0
263240,1,1
263241,10,10
263250,1,-2
263251,-13,-13
263260,12,-2
263261,-13,-2
263270,1,1
263271,2,2
263280,1,0
263281,-13,1
263290,1,1
263291,-11,-11
263300,-11,-11
263301,1,1
263310,2,2
263311,-13,-13
263320,1,0
263321,1,-11
263330,-11,-11
263331,-13,-13
263340,1,1
263341,10,10
263350,11,-2
263351,0,0
263360,-11,-11
263361,10,-2
263370,1,1
263371,0,-11
263380,2,1
263381,2,2
263390,2,2
263391,0,0
263400,1,-2
263401,-13,-13
263410,1,1
263411,0,0
263420,-11,-11
263421,3,3
263430,-11,-11
263431,1,2
263440,0,0
263441,0,0
263450,1,1
263451,0,0
263460,-11,-11
263461,1,1
263470,-13,-2
263471,2,2
263480,11,-2
263481,10,-20
263490,10,-2
263491,-11,-11
263500,1,1
263501,-13,-13
263510,2,2
263511,2,2
263520,1,1
263521,10,-2
263530,1,1
263531,-11,-11
263540,-13,-13
263541,-11,-11
263550,10,-2
263551,1,1
263560,-11,-11
263561,11,-2
263570,3,3
263571,-13,-13
263580,1,1
263581,2,-11
263590,-11,-11
263591,10,10
263600,1,1
263601,-11,-11
263610,2,2
263611,10,-1
263620,0,0
263621,-11,-11
263630,1,1
263631,2,2
263640,11,-2
263641,2,2
263650,1,0
263651,10,10
263660,-11,-11
263661,0,0
263670,1,1
263671,-11,-11
263680,-13,-13
263681,10,-2
263690,-13,-13
263691,-11,-11
263700,10,10
263701,1,-20
263710,-11,-11
263711,-13,-13
263720,1,1
263721,2,-11
263730,0,0
263731,10,10
263740,1,1
263741,-11,-11
263750,1,1
263751,0,1
263760,-11,-11
263761,10,10
263770,-11,-11
263771,10,10
263780,-13,-13
263781,-11,-2
263790,-11,-11
263791,1,1
263800,1,1
263801,0,0
263810,2,-2
263811,1,0
263820,-13,0
263821,-13,-13
263830,-13,-13
263831,1,1
263840,-13,-13
263841,-11,-11
263850,-11,-11
263851,1,1
263860,-11,-11
263861,0,0
263870,2,-2
263871,-13,-13
263880,10,-20
263881,-11,-11
263890,-11,-11
263891,-11,-11
263900,-13,-13
263901,11,11
263910,1,-11
263911,-11,-11
263920,0,-20
263921,-11,-11
263930,0,1
263931,1,1
263940,-13,-13
263941,-11,-11
263950,1,1
263951,3,2
263960,10,-20
263961,0,0
263970,1,1
263971,1,1
263980,0,0
263981,1,1
263990,10,10
263991,10,10
264000,-13,-13
264001,0,0
264010,10,10
264011,-11,-2
264020,2,2
264021,-13,-13
264030,-11,-11
264031,1,1
264040,-11,-11
264041,-11,-11
264050,1,1
264051,2,2
264060,-11,-11
264061,-11,-11
264070,-13,-13
264071,-13,-13
264080,2,2
264081,3,3
264090,-11,-11
264091,1,1
264100,0,-11
264101,-13,0
264110,-13,-13
264111,-13,-13
264120,2,1
264121,-11,-11
264130,1,1
264131,-13,-13
264140,-11,-11
264141,1,-2
264150,-13,-13
264151,-13,-13
264160,0,0
264161,-13,-13
264170,1,1
264171,10,10
264180,-13,-13
264181,1,-20
264190,10,10
264191,1,1
264200,1,1
264201,1,1
264210,-11,-11
264211,10,10
264220,1,1
264221,-13,-13
264230,1,1
264231,2,-2
264240,0,0
264241,-13,-13
264250,1,2
264251,2,2
264260,0,0
264261,1,-2
264270,-11,-2
264271,-13,-2
264280,11,11
264281,0,-2
264290,-11,-11
264291,-11,-11
264300,-11,-11
264301,1,1
264310,-11,1
264311,-13,-13
264320,1,1
264321,1,1
264330,-11,-11
264331,0,0
264340,1,1
264341,1,1
264350,-13,-13
264351,2,2
264360,-11,-11
264361,1,1
264370,1,2
264371,-11,-2
264380,10,-2
264381,11,11
264390,-13,-13
264391,10,-2
264400,1,1
264401,1,1
264410,-13,-13
264411,10,10
264420,0,0
264421,0,0
264430,-13,-13
264431,1,1
264440,10,10
264441,1,1
264450,12,12
264451,10,-2
264460,-13,-13
264461,10,10
264470,1,1
264471,-13,-13
264480,1,1
264481,-11,-11
264490,-11,-11
264491,11,-2
264500,2,2
264501,1,1
264510,1,1
264511,-13,-13
264520,-11,-11
264521,-11,-11
264530,1,1
264531,-13,-13
264540,-13,-13
264541,-13,-13
264550,-11,-11
264551,2,-2
264560,0,-2
264561,-11,-11
264570,-11,-11
264571,1,2
264580,10,10
264581,11,11
264590,1,1
264591,1,1
264600,1,1
264601,-13,-13
264610,10,10
264611,1,1
264620,-11,-11
264621,0,-20
264630,-13,-13
264631,0,0
264640,-13,-13
264641,1,2
264650,10,10
264651,0,0
264660,0,0
264661,-13,0
264670,10,10
264671,-13,-13
264680,-13,-13
264681,0,-20
264690,1,1
264691,-13,-13
264700,-11,-11
264701,1,1
264710,0,-2
264711,10,10
264720,2,2
264721,-11,-11
264730,1,1
264731,1,1
264740,-11,-2
264741,10,-11
264750,3,-2
264751,2,2
264760,1,1
264761,10,10
264770,12,1
264771,1,1
264780,-11,-11
264781,3,3
264790,10,10
264791,-11,-11
264800,10,10
264801,1,1
264810,1,-2
264811,10,-20
264820,0,-20
264821,1,1
264830,1,1
264831,2,2
264840,1,1
264841,10,10
264850,3,3
264851,2,2
264860,-11,-11
264861,2,2
264870,2,1
264871,0,1
264880,1,1
264881,0,0
264890,1,1
264891,10,10
264900,-13,-13
264901,2,2
264910,-11,-11
