GenID,True,Predicted,PhotonPredicted,Countpions,Countphotons,Countneutrons
101250,-13,-13,-13,0,0,0
101251,1,2,3,1,3,0
101260,-13,-13,-13,0,0,0
101261,11,12,13,3,3,0
101270,1,1,2,1,2,0
101271,-11,0,0,1,0,0
101280,-13,-13,-13,0,0,0
101281,-11,-11,-11,0,0,0
101290,-11,-11,-11,0,0,0
101291,10,-1,-1,7,1,0
101300,-11,-11,-11,0,0,0
101301,10,-1,-1,2,0,1
101310,1,1,1,1,1,0
101311,11,-1,-1,4,2,1
101320,1,-11,-11,0,0,0
101321,1,1,2,1,2,0
101330,1,-2,-2,-999,-999,-999
101331,0,0,0,1,0,0
101340,-13,-13,-13,0,0,0
101341,-13,-13,-13,0,0,0
101350,10,10,10,3,0,0
101351,1,1,1,1,1,0
101360,11,11,12,3,2,0
101361,1,1,2,1,2,0
101370,-13,-13,-13,0,0,0
101371,1,1,2,1,2,0
101380,11,11,12,3,2,0
101381,-13,-13,-13,0,0,0
101390,-11,-11,-11,0,0,0
101391,1,1,1,1,1,0
101400,1,1,2,1,2,0
101401,0,0,0,1,0,0
101410,1,-20,-20,1,1,1
101411,2,-11,-11,0,0,0
101420,2,-20,-20,1,1,1
101421,12,-1,-1,6,7,0
101430,0,0,0,1,0,0
101431,0,0,0,1,0,0
101440,1,1,2,1,2,0
101441,11,14,18,3,8,3
101450,1,1,2,1,2,0
101451,1,1,2,1,2,0
101460,-13,-13,-13,0,0,0
101461,-13,-13,-13,0,0,0
101470,-11,-11,-11,0,0,0
101471,-13,0,0,1,0,0
101480,1,1,1,1,1,0
101481,-11,-11,-11,0,0,0
101490,0,0,0,1,0,0
101491,0,0,0,1,0,0
101500,0,-20,-20,1,0,1
101501,1,2,3,1,3,0
101510,0,0,0,1,0,0
101511,-13,-13,-13,0,0,0
101520,1,1,2,1,2,0
101521,-11,-11,-11,0,0,0
101530,-11,-11,-11,0,0,0
101531,-13,-13,-13,0,0,0
101540,0,0,0,1,0,0
101541,1,-13,-13,0,0,0
101550,10,-1,-1,2,0,0
101551,2,-1,-1,2,2,0
101560,1,1,2,1,2,0
101561,0,0,0,1,0,0
101570,0,0,0,1,0,0
101571,-13,-13,-13,0,0,0
101580,2,2,3,1,3,0
101581,1,1,1,1,1,0
101590,1,1,2,1,2,0
101591,0,0,0,1,0,0
101600,-13,-13,-13,0,0,0
101601,0,0,0,1,0,0
101610,-11,-2,-2,-999,-999,-999
101611,11,11,12,3,2,0
101620,-11,-11,-11,0,0,0
101621,-13,-13,-13,0,0,0
101630,0,-11,-11,0,0,0
101631,-13,-13,-13,0,0,0
101640,1,12,13,3,3,0
101641,1,1,2,1,2,0
101650,1,1,2,1,2,0
101651,-11,-11,-11,0,0,0
101660,-11,-11,-11,0,0,0
101661,-13,-13,-13,0,0,0
101670,-11,-11,-11,0,0,0
101671,1,2,3,1,3,0
101680,10,-1,-1,2,0,0
101681,0,0,0,1,0,0
101690,0,-2,-2,-999,-999,-999
101691,1,1,2,1,2,0
101700,1,1,1,1,1,0
101701,-11,-11,-11,0,0,0
101710,1,0,0,1,0,0
101711,-11,-2,-2,-999,-999,-999
101720,-11,-11,-11,0,0,0
101721,-13,0,0,1,0,0
101730,-11,-11,-11,0,0,0
101731,-11,-11,-11,0,0,0
101740,-11,-11,-11,0,0,0
101741,0,0,0,1,0,0
101750,1,1,2,1,2,0
101751,11,-1,-1,4,0,0
101760,-13,-13,-13,0,0,0
101761,10,-1,-1,2,0,0
101770,-11,-11,-11,0,0,0
101771,0,1,1,1,1,0
101780,1,1,2,1,2,0
101781,-13,-13,-13,0,0,0
101790,10,10,10,3,0,0
101791,11,-20,-20,1,1,3
101800,0,12,14,3,4,0
101801,2,2,4,1,4,0
101810,3,3,6,1,6,0
101811,-11,-11,-11,0,0,0
101820,0,0,0,1,0,0
101821,0,-1,-1,2,0,0
101830,-13,-13,-13,0,0,0
101831,-11,-11,-11,0,0,0
101840,-11,-11,-11,0,0,0
101841,-11,-13,-13,0,0,0
101850,0,0,0,1,0,0
101851,-11,-11,-11,0,0,0
101860,10,-1,-1,2,0,0
101861,11,-1,-1,4,2,0
101870,1,-1,-1,2,2,0
101871,-11,-2,-2,-999,-999,-999
101880,0,0,0,1,0,0
101881,1,1,2,1,2,0
101890,-11,-11,-11,0,0,0
101891,-13,-13,-13,0,0,0
101900,1,1,1,1,1,0
101901,-11,-11,-11,0,0,0
101910,2,2,4,1,4,0
101911,1,-20,-20,1,2,1
101920,-13,-13,-13,0,0,0
101921,1,-1,-1,2,2,0
101930,-11,-2,-2,-999,-999,-999
101931,11,-1,-1,2,1,0
101940,-11,-11,-11,0,0,0
101941,10,10,10,3,0,0
101950,-11,-11,-11,0,0,0
101951,10,10,10,3,0,0
101960,-13,-13,-13,0,0,0
101961,-11,-11,-11,0,0,0
101970,-13,-13,-13,0,0,0
101971,10,10,10,3,0,0
101980,1,-20,-20,1,0,2
101981,1,1,1,1,1,0
101990,-13,0,0,1,0,0
101991,10,-1,-1,5,3,0
102000,1,1,2,1,2,0
102001,-11,-11,-11,0,0,0
102010,1,1,2,1,2,0
102011,1,1,2,1,2,0
102020,0,0,0,1,0,0
102021,1,1,1,1,1,0
102030,-13,-13,-13,0,0,0
102031,0,0,0,1,0,0
102040,1,1,2,1,2,0
102041,-11,-11,-11,0,0,0
102050,0,0,0,1,0,0
102051,1,1,2,1,2,0
102060,-11,-11,-11,0,0,0
102061,-13,-13,-13,0,0,0
102070,-11,-11,-11,0,0,0
102071,-1,-1,-1,5,0,0
102080,1,1,1,1,1,0
102081,0,0,0,1,0,0
102090,0,-1,-1,5,0,1
102091,1,1,2,1,2,0
102100,1,1,1,1,1,0
102101,1,1,2,1,2,0
102110,1,1,2,1,2,0
102111,-13,-13,-13,0,0,0
102120,1,1,2,1,2,0
102121,2,-20,-20,1,3,1
102130,10,-1,-1,2,0,0
102131,0,0,0,1,0,0
102140,-11,-11,-11,0,0,0
102141,1,1,2,1,2,0
102150,10,-2,-2,-999,-999,-999
102151,1,11,12,3,2,0
102160,-13,-13,-13,0,0,0
102161,1,1,1,1,1,0
102170,1,2,3,1,3,0
102171,-11,-11,-11,0,0,0
102180,2,2,4,1,4,0
102181,1,-11,-11,0,0,0
102190,1,1,2,1,2,0
102191,-13,-13,-13,0,0,0
102200,1,1,2,1,2,0
102201,-11,-11,-11,0,0,0
102210,1,-2,-2,-999,-999,-999
102211,-11,0,0,1,0,0
102220,1,-2,-2,-999,-999,-999
102221,-11,-2,-2,-999,-999,-999
102230,1,1,2,1,2,0
102231,0,0,0,1,0,0
102240,-11,0,0,1,0,0
102241,-11,-11,-11,0,0,0
102250,1,1,1,1,1,0
102251,1,13,15,3,5,0
102260,10,-1,-1,4,0,0
102261,-13,-13,-13,0,0,0
102270,1,1,2,1,2,0
102271,0,0,0,1,0,0
102280,1,1,2,1,2,0
102281,10,-1,-1,2,0,0
102290,3,3,6,1,6,0
102291,1,0,0,1,0,0
102300,10,10,10,3,0,0
102301,1,1,2,1,2,0
102310,-11,-11,-11,0,0,0
102311,10,10,10,3,0,0
102320,2,2,4,1,4,0
102321,-11,-11,-11,0,0,0
102330,-11,-11,-11,0,0,0
102331,-11,-11,-11,0,0,0
102340,1,1,2,1,2,0
102341,0,0,0,1,0,0
102350,-11,-2,-2,-999,-999,-999
102351,1,1,2,1,2,0
102360,-13,-13,-13,0,0,0
102361,0,0,0,1,0,0
102370,1,1,2,1,2,0
102371,1,1,2,1,2,0
102380,10,10,10,3,0,0
102381,-11,-11,-11,0,0,0
102390,-13,-13,-13,0,0,0
102391,0,0,0,1,0,0
102400,-13,-13,-13,0,0,0
102401,1,1,2,1,2,0
102410,2,2,4,1,4,0
102411,1,2,4,1,4,0
102420,1,2,3,1,3,0
102421,2,2,4,1,4,0
102430,-13,-13,-13,0,0,0
102431,10,10,10,3,0,0
102440,-11,-11,-11,0,0,0
102441,1,-1,-1,2,1,1
102450,1,1,2,1,2,0
102451,0,0,0,1,0,0
102460,11,-1,-1,2,1,0
102461,1,-2,-2,-999,-999,-999
102470,0,-1,-1,2,0,0
102471,1,1,1,1,1,0
102480,10,-1,-1,2,0,1
102481,2,2,3,1,3,0
102490,-11,0,0,1,0,0
102491,0,0,0,1,0,0
102500,-13,-13,-13,0,0,0
102501,2,-2,-2,-999,-999,-999
102510,-13,-13,-13,0,0,0
102511,0,0,0,1,0,0
102520,-13,-13,-13,0,0,0
102521,1,1,2,1,2,0
102530,12,-1,-1,4,7,0
102531,2,2,3,1,3,0
102540,1,-13,-13,0,0,0
102541,2,2,4,1,4,0
102550,0,0,0,1,0,0
102551,0,0,0,1,0,0
102560,-13,-13,-13,0,0,0
102561,1,1,1,1,1,0
102570,1,1,1,1,1,0
102571,1,-13,-13,0,0,0
102580,1,1,1,1,1,0
102581,-13,-13,-13,0,0,0
102590,2,2,4,1,4,0
102591,1,2,3,1,3,0
102600,-13,-13,-13,0,0,0
102601,0,-1,-1,2,2,0
102610,-13,-13,-13,0,0,0
102611,1,1,2,1,2,0
102620,-13,-11,-11,0,0,0
102621,1,1,2,1,2,0
102630,0,0,0,1,0,0
102631,11,10,10,3,0,2
102640,2,3,5,1,5,0
102641,11,-1,-1,2,2,0
102650,2,-1,-1,2,2,0
102651,-11,-11,-11,0,0,0
102660,1,1,2,1,2,0
102661,1,1,2,1,2,0
102670,1,1,2,1,2,0
102671,10,-1,-1,2,0,0
102680,-13,-13,-13,0,0,0
102681,0,0,0,1,0,0
102690,1,1,2,1,2,0
102691,1,1,2,1,2,0
102700,10,-1,-1,2,0,0
102701,11,11,12,3,2,2
102710,10,-1,-1,2,1,1
102711,0,0,0,1,0,0
102720,-13,-13,-13,0,0,0
102721,11,11,11,3,1,0
102730,1,1,2,1,2,0
102731,1,-11,-11,0,0,0
102740,-11,-11,-11,0,0,0
102741,1,1,2,1,2,0
102750,2,2,4,1,4,0
102751,-11,-11,-11,0,0,0
102760,1,1,2,1,2,0
102761,-13,-13,-13,0,0,0
102770,10,10,10,3,0,0
102771,1,1,2,1,2,0
102780,-13,-13,-13,0,0,0
102781,-11,-11,-11,0,0,0
102790,-13,-13,-13,0,0,0
102791,1,1,2,1,2,0
102800,-13,-13,-13,0,0,0
102801,1,1,1,1,1,0
102810,-11,-11,-11,0,0,0
102811,1,1,2,1,2,0
102820,1,-20,-20,1,1,1
102821,1,2,3,1,3,0
102830,11,11,12,3,2,0
102831,2,-1,-1,2,2,0
102840,1,0,0,1,0,0
102841,-11,-11,-11,0,0,0
102850,-13,-13,-13,0,0,0
102851,-13,-13,-13,0,0,0
102860,1,1,2,1,2,0
102861,10,-1,-1,2,0,0
102870,10,10,10,3,0,0
102871,1,1,2,1,2,0
102880,-13,-13,-13,0,0,0
102881,1,-13,-13,0,0,0
102890,1,1,2,1,2,0
102891,10,-1,-1,2,1,0
102900,11,-1,-1,2,2,0
102901,1,2,4,1,4,0
102910,-11,-11,-11,0,0,0
102911,1,1,2,1,2,0
102920,0,-2,-2,-999,-999,-999
102921,11,-11,-11,0,0,0
102930,0,0,0,1,0,0
102931,0,0,0,1,0,0
102940,1,1,1,1,1,0
102941,0,0,0,1,0,0
102950,-11,-11,-11,0,0,0
102951,-11,-11,-11,0,0,0
102960,10,10,10,3,0,0
102961,1,1,2,1,2,0
102970,1,11,12,3,2,0
102971,1,1,2,1,2,0
102980,11,-1,-1,2,1,0
102981,-11,-2,-2,-999,-999,-999
102990,-11,-11,-11,0,0,0
102991,1,1,1,1,1,0
103000,-11,-11,-11,0,0,0
103001,-11,-11,-11,0,0,0
103010,-11,-11,-11,0,0,0
103011,1,13,15,3,5,3
103020,-13,-13,-13,0,0,0
103021,-11,-11,-11,0,0,0
103030,-11,-11,-11,0,0,0
103031,0,12,13,3,3,3
103040,0,0,0,1,0,0
103041,1,1,2,1,2,0
103050,-13,-13,-13,0,0,0
103051,1,0,0,1,0,0
103060,10,10,10,3,0,0
103061,11,-1,-1,2,2,0
103070,-11,-11,-11,0,0,0
103071,-11,-11,-11,0,0,0
103080,-13,-13,-13,0,0,0
103081,-11,-11,-11,0,0,0
103090,-13,-13,-13,0,0,0
103091,-11,-11,-11,0,0,0
103100,11,10,10,3,0,1
103101,-13,-13,-13,0,0,0
103110,2,-13,-13,0,0,0
103111,0,0,0,1,0,0
103120,-11,-11,-11,0,0,0
103121,-13,-2,-2,-999,-999,-999
103130,-13,-13,-13,0,0,0
103131,11,11,11,3,1,0
103140,-11,-11,-11,0,0,0
103141,1,1,2,1,2,0
103150,10,10,10,3,0,0
103151,-13,-13,-13,0,0,0
103160,-11,-2,-2,-999,-999,-999
103161,0,0,0,1,0,0
103170,-13,-13,-13,0,0,0
103171,-11,-11,-11,0,0,0
103180,10,0,0,1,0,0
103181,2,-2,-2,-999,-999,-999
103190,1,1,1,1,1,0
103191,-11,-11,-11,0,0,0
103200,0,0,0,1,0,0
103201,-13,-13,-13,0,0,0
103210,0,0,0,1,0,0
103211,1,1,2,1,2,0
103220,0,0,0,1,0,0
103221,1,1,2,1,2,0
103230,0,-2,-2,-999,-999,-999
103231,-11,-2,-2,-999,-999,-999
103240,-11,-11,-11,0,0,0
103241,2,2,4,1,4,0
103250,0,-2,-2,-999,-999,-999
103251,1,1,2,1,2,0
103260,-11,-11,-11,0,0,0
103261,-11,-2,-2,-999,-999,-999
103270,1,2,3,1,3,0
103271,-13,-13,-13,0,0,0
103280,11,11,11,3,1,1
103281,-13,-13,-13,0,0,0
103290,1,1,2,1,2,0
103291,1,1,2,1,2,0
103300,2,2,4,1,4,0
103301,1,-1,-1,2,3,0
103310,-11,-11,-11,0,0,0
103311,0,0,0,1,0,0
103320,2,-11,-11,0,0,0
103321,-11,-11,-11,0,0,0
103330,11,11,12,3,2,0
103331,0,-1,-1,2,4,2
103340,0,0,0,1,0,0
103341,2,2,3,1,3,0
103350,1,-11,-11,0,0,0
103351,11,-1,-1,2,2,0
103360,-11,-11,-11,0,0,0
103361,-11,-11,-11,0,0,0
103370,-13,-13,-13,0,0,0
103371,2,2,3,1,3,0
103380,1,1,2,1,2,0
103381,10,10,10,3,0,0
103390,2,2,3,1,3,0
103391,11,-1,-1,2,1,0
103400,0,0,0,1,0,0
103401,0,0,0,1,0,0
103410,1,1,2,1,2,0
103411,1,1,1,1,1,0
103420,1,1,1,1,1,0
103421,1,1,1,1,1,0
103430,0,0,0,1,0,0
103431,11,-13,-13,0,0,0
103440,1,1,2,1,2,0
103441,-13,-13,-13,0,0,0
103450,0,0,0,1,0,0
103451,1,1,2,1,2,0
103460,-11,-11,-11,0,0,0
103461,-11,-11,-11,0,0,0
103470,1,-2,-2,-999,-999,-999
103471,0,0,0,1,0,0
103480,0,1,1,1,1,0
103481,-11,-11,-11,0,0,0
103490,-13,-13,-13,0,0,0
103491,10,-20,-20,1,0,1
103500,-11,-11,-11,0,0,0
103501,1,1,2,1,2,0
103510,-11,-11,-11,0,0,0
103511,-13,-13,-13,0,0,0
103520,1,1,2,1,2,0
103521,11,11,12,3,2,0
103530,-13,-13,-13,0,0,0
103531,10,-1,-1,4,0,0
103540,-13,-13,-13,0,0,0
103541,1,-11,-11,0,0,0
103550,1,-1,-1,4,7,0
103551,-11,-11,-11,0,0,0
103560,2,2,3,1,3,0
103561,1,1,2,1,2,0
103570,-13,-13,-13,0,0,0
103571,-11,-11,-11,0,0,0
103580,0,0,0,1,0,0
103581,2,3,6,1,6,0
103590,-11,-11,-11,0,0,0
103591,2,2,4,1,4,0
103600,-13,-13,-13,0,0,0
103601,1,1,1,1,1,0
103610,-11,-11,-11,0,0,0
103611,1,-13,-13,0,0,0
103620,-13,-13,-13,0,0,0
103621,1,1,2,1,2,0
103630,0,0,0,1,0,0
103631,11,-1,-1,4,2,0
103640,-13,-13,-13,0,0,0
103641,-11,-11,-11,0,0,0
103650,-13,-13,-13,0,0,0
103651,-13,-13,-13,0,0,0
103660,2,-20,-20,1,2,1
103661,1,-1,-1,2,2,0
103670,1,1,2,1,2,0
103671,-11,-20,-20,1,0,1
103680,-11,-11,-11,0,0,0
103681,-11,-11,-11,0,0,0
103690,-13,-13,-13,0,0,0
103691,1,1,1,1,1,0
103700,-13,-13,-13,0,0,0
103701,-11,-2,-2,-999,-999,-999
103710,-11,-11,-11,0,0,0
103711,-13,-13,-13,0,0,0
103720,-13,-13,-13,0,0,0
103721,10,-1,-1,4,0,0
103730,10,10,10,3,0,0
103731,11,-1,-1,2,1,0
103740,0,0,0,1,0,0
103741,-13,-13,-13,0,0,0
103750,1,1,2,1,2,0
103751,1,1,2,1,2,0
103760,-11,-11,-11,0,0,0
103761,-11,-11,-11,0,0,0
103770,11,11,11,3,1,0
103771,-11,-11,-11,0,0,0
103780,-11,-11,-11,0,0,0
103781,-13,-13,-13,0,0,0
103790,-11,-11,-11,0,0,0
103791,-13,-13,-13,0,0,0
103800,-11,-11,-11,0,0,0
103801,-11,-11,-11,0,0,0
103810,0,0,0,1,0,0
103811,-11,-11,-11,0,0,0
103820,-11,-11,-11,0,0,0
103821,10,-20,-20,1,0,1
103830,-11,-11,-11,0,0,0
103831,10,-13,-13,0,0,0
103840,-11,-11,-11,0,0,0
103841,-13,-13,-13,0,0,0
103850,-11,-11,-11,0,0,0
103851,-11,-2,-2,-999,-999,-999
103860,10,-11,-11,0,0,0
103861,-11,-11,-11,0,0,0
103870,2,2,4,1,4,0
103871,-11,-11,-11,0,0,0
103880,10,-1,-1,2,0,0
103881,1,-2,-2,-999,-999,-999
103890,-13,-13,-13,0,0,0
103891,0,0,0,1,0,0
103900,10,10,10,3,0,0
103901,-13,-13,-13,0,0,0
103910,1,1,2,1,2,0
103911,-13,-13,-13,0,0,0
103920,0,0,0,1,0,0
103921,-11,-11,-11,0,0,0
103930,-11,-11,-11,0,0,0
103931,2,2,4,1,4,0
103940,10,10,10,3,0,0
103941,11,11,12,3,2,0
103950,0,0,0,1,0,0
103951,-11,-11,-11,0,0,0
103960,-11,-11,-11,0,0,0
103961,-11,-13,-13,0,0,0
103970,2,-11,-11,0,0,0
103971,1,1,1,1,1,0
103980,11,-11,-11,0,0,0
103981,2,1,1,1,1,0
103990,10,-1,-1,2,0,0
103991,-11,-11,-11,0,0,0
104000,1,1,2,1,2,0
104001,1,0,0,1,0,0
104010,4,3,5,1,5,0
104011,-11,0,0,1,0,0
104020,10,-1,-1,2,1,0
104021,1,-1,-1,2,2,0
104030,-13,-13,-13,0,0,0
104031,-11,-11,-11,0,0,0
104040,10,10,10,3,0,0
104041,1,1,2,1,2,0
104050,3,3,6,1,6,0
104051,0,0,0,1,0,0
104060,1,1,1,1,1,0
104061,1,-20,-20,1,1,1
104070,10,-11,-11,0,0,0
104071,0,0,0,1,0,0
104080,-13,-13,-13,0,0,0
104081,2,2,3,1,3,0
104090,10,10,10,3,0,0
104091,-13,-13,-13,0,0,0
104100,10,10,10,3,0,0
104101,-11,-11,-11,0,0,0
104110,10,-1,-1,5,4,0
104111,10,10,10,3,0,0
104120,10,-1,-1,2,0,1
104121,1,1,1,1,1,0
104130,-13,-13,-13,0,0,0
104131,-11,-11,-11,0,0,0
104140,-13,-13,-13,0,0,0
104141,0,0,0,1,0,0
104150,-13,-13,-13,0,0,0
104151,0,-20,-20,1,0,1
104160,1,-11,-11,0,0,0
104161,10,10,10,3,0,0
104170,2,1,2,1,2,0
104171,1,1,1,1,1,0
104180,-13,-13,-13,0,0,0
104181,1,1,2,1,2,0
104190,1,1,2,1,2,0
104191,1,1,1,1,1,0
104200,2,-11,-11,0,0,0
104201,-11,0,0,1,0,0
104210,-11,-11,-11,0,0,0
104211,1,-20,-20,1,1,1
104220,-11,-11,-11,0,0,0
104221,-11,-2,-2,-999,-999,-999
104230,-11,-11,-11,0,0,0
104231,0,0,0,1,0,0
104240,-13,-13,-13,0,0,0
104241,-13,-13,-13,0,0,0
104250,0,-1,-1,2,3,0
104251,2,2,3,1,3,0
104260,-11,-11,-11,0,0,0
104261,1,1,1,1,1,0
104270,1,1,1,1,1,0
104271,-13,-13,-13,0,0,0
104280,0,0,0,1,0,0
104281,-13,-13,-13,0,0,0
104290,-13,-13,-13,0,0,0
104291,1,1,2,1,2,0
104300,-13,-13,-13,0,0,0
104301,-11,-11,-11,0,0,0
104310,1,1,2,1,2,0
104311,-13,-13,-13,0,0,0
104320,-11,-11,-11,0,0,0
104321,1,1,2,1,2,0
104330,10,10,10,3,0,0
104331,1,2,3,1,3,0
104340,-11,-11,-11,0,0,0
104341,1,1,2,1,2,0
104350,-13,-13,-13,0,0,0
104351,1,1,2,1,2,0
104360,0,-1,-1,4,3,0
104361,1,-1,-1,2,1,0
104370,-11,-11,-11,0,0,0
104371,1,2,3,1,3,0
104380,1,1,2,1,2,0
104381,-13,-13,-13,0,0,0
104390,-11,0,0,1,0,0
104391,10,-20,-20,1,0,2
104400,0,0,0,1,0,0
104401,1,1,1,1,1,0
104410,0,0,0,1,0,0
104411,-13,-13,-13,0,0,0
104420,2,12,13,3,3,0
104421,-11,-11,-11,0,0,0
104430,10,-1,-1,4,0,0
104431,2,2,4,1,4,0
104440,-11,-11,-11,0,0,0
104441,1,1,1,1,1,0
104450,1,1,1,1,1,0
104451,-13,-13,-13,0,0,0
104460,-11,-11,-11,0,0,0
104461,-13,-13,-13,0,0,0
104470,1,1,1,1,1,0
104471,0,0,0,1,0,0
104480,-11,-2,-2,-999,-999,-999
104481,1,2,3,1,3,0
104490,10,10,10,3,0,0
104491,-11,-11,-11,0,0,0
104500,-11,-11,-11,0,0,0
104501,-13,-13,-13,0,0,0
104510,2,-1,-1,4,7,1
104511,1,1,2,1,2,0
104520,1,1,1,1,1,0
104521,-13,-13,-13,0,0,0
104530,-11,-11,-11,0,0,0
104531,3,-1,-1,2,3,0
104540,1,1,2,1,2,0
104541,-13,-13,-13,0,0,0
104550,1,2,3,1,3,0
104551,-1,-1,-1,4,0,1
104560,0,-11,-11,0,0,0
104561,2,2,3,1,3,0
104570,1,1,2,1,2,0
104571,2,2,4,1,4,0
104580,11,11,12,3,2,0
104581,0,0,0,1,0,0
104590,-13,-13,-13,0,0,0
104591,1,1,1,1,1,0
104600,1,-1,-1,2,2,0
104601,10,-20,-20,1,1,1
104610,1,1,2,1,2,0
104611,-11,-11,-11,0,0,0
104620,1,-11,-11,0,0,0
104621,10,10,10,3,0,0
104630,10,10,10,3,0,0
104631,1,1,1,1,1,0
104640,-11,-11,-11,0,0,0
104641,0,0,0,1,0,0
104650,1,1,2,1,2,0
104651,1,1,2,1,2,0
104660,11,-1,-1,6,4,1
104661,1,1,2,1,2,0
104670,-13,-13,-13,0,0,0
104671,2,3,5,1,5,0
104680,1,-13,-13,0,0,0
104681,11,-1,-1,2,1,0
104690,-13,-13,-13,0,0,0
104691,0,0,0,1,0,0
104700,2,3,6,1,6,0
104701,2,2,3,1,3,0
104710,1,2,3,1,3,0
104711,10,-1,-1,4,3,1
104720,10,1,2,1,2,0
104721,1,2,3,1,3,0
104730,1,-1,-1,2,2,0
104731,1,2,3,1,3,0
104740,10,-1,-1,2,0,0
104741,1,1,2,1,2,0
104750,-13,-13,-13,0,0,0
104751,-11,-11,-11,0,0,0
104760,-11,-11,-11,0,0,0
104761,-11,-11,-11,0,0,0
104770,1,-1,-1,2,2,0
104771,1,1,2,1,2,0
104780,0,0,0,1,0,0
104781,-11,-11,-11,0,0,0
104790,1,1,2,1,2,0
104791,2,2,4,1,4,0
104800,0,0,0,1,0,0
104801,11,-1,-1,2,4,1
104810,0,0,0,1,0,0
104811,-13,-13,-13,0,0,0
104820,0,0,0,1,0,0
104821,-13,-13,-13,0,0,0
104830,-11,-11,-11,0,0,0
104831,2,2,3,1,3,0
104840,2,2,4,1,4,0
104841,1,1,2,1,2,0
104850,-11,-11,-11,0,0,0
104851,-11,-11,-11,0,0,0
104860,1,1,2,1,2,0
104861,1,1,2,1,2,0
104870,1,2,4,1,4,0
104871,0,0,0,1,0,0
104880,1,1,1,1,1,0
104881,3,3,6,1,6,0
104890,-13,-13,-13,0,0,0
104891,0,0,0,1,0,0
104900,1,-1,-1,2,0,0
104901,-13,-13,-13,0,0,0
104910,2,2,3,1,3,0
104911,10,10,10,3,0,0
104920,-11,-11,-11,0,0,0
104921,-11,-11,-11,0,0,0
104930,2,2,4,1,4,0
104931,10,10,10,3,0,0
104940,1,1,2,1,2,0
104941,0,0,0,1,0,0
104950,1,1,2,1,2,0
104951,-13,-13,-13,0,0,0
104960,-13,-13,-13,0,0,0
104961,0,0,0,1,0,0
104970,1,-2,-2,-999,-999,-999
104971,1,2,3,1,3,0
104980,-13,-13,-13,0,0,0
104981,1,1,2,1,2,0
104990,0,0,0,1,0,0
104991,11,-1,-1,2,2,0
105000,1,1,1,1,1,0
105001,0,0,0,1,0,0
105010,2,2,4,1,4,0
105011,11,11,11,3,1,0
105020,0,0,0,1,0,0
105021,-13,-13,-13,0,0,0
105030,-11,-11,-11,0,0,0
105031,11,11,11,3,1,1
105040,2,-1,-1,2,5,0
105041,-13,-13,-13,0,0,0
105050,3,2,4,1,4,0
105051,-13,-13,-13,0,0,0
105060,-13,-13,-13,0,0,0
105061,-13,-13,-13,0,0,0
105070,0,0,0,1,0,0
105071,-11,-11,-11,0,0,0
105080,10,10,10,3,0,0
105081,-13,-13,-13,0,0,0
105090,1,-2,-2,-999,-999,-999
105091,10,10,10,3,0,0
105100,-13,-13,-13,0,0,0
105101,10,10,10,3,0,1
105110,-13,-13,-13,0,0,0
105111,1,1,2,1,2,0
105120,0,0,0,1,0,0
105121,-11,-11,-11,0,0,0
105130,1,1,2,1,2,0
105131,1,1,2,1,2,0
105140,-13,-13,-13,0,0,0
105141,2,2,4,1,4,0
105150,1,1,2,1,2,0
105151,-13,-13,-13,0,0,0
105160,10,11,12,3,2,0
105161,0,0,0,1,0,0
105170,-13,-13,-13,0,0,0
105171,1,1,2,1,2,0
105180,10,10,10,3,0,0
105181,0,0,0,1,0,0
105190,4,-20,-20,1,8,1
105191,11,12,13,3,3,0
105200,-11,-11,-11,0,0,0
105201,1,1,2,1,2,0
105210,10,-1,-1,2,0,0
105211,-13,-13,-13,0,0,0
105220,1,1,2,1,2,0
105221,1,1,2,1,2,0
105230,-13,-13,-13,0,0,0
105231,1,2,3,1,3,0
105240,10,-1,-1,2,0,0
105241,1,1,1,1,1,0
105250,1,1,2,1,2,0
105251,2,3,5,1,5,0
105260,0,0,0,1,0,0
105261,2,2,3,1,3,0
105270,-11,-11,-11,0,0,0
105271,1,1,2,1,2,0
105280,2,2,4,1,4,0
105281,1,1,2,1,2,0
105290,-13,-13,-13,0,0,0
105291,11,-1,-1,2,2,0
105300,1,1,2,1,2,0
105301,2,2,4,1,4,0
105310,10,-1,-1,2,0,0
105311,1,2,3,1,3,0
105320,0,0,0,1,0,0
105321,11,11,12,3,2,0
105330,1,1,1,1,1,0
105331,1,1,1,1,1,0
105340,1,1,2,1,2,0
105341,-11,-11,-11,0,0,0
105350,1,1,2,1,2,0
105351,1,1,2,1,2,0
105360,12,12,13,3,3,0
105361,2,1,1,1,1,0
105370,-11,-2,-2,-999,-999,-999
105371,1,1,1,1,1,0
105380,1,1,2,1,2,0
105381,-13,-13,-13,0,0,0
105390,-13,-13,-13,0,0,0
105391,3,-1,-1,2,5,1
105400,1,1,2,1,2,0
105401,2,-2,-2,-999,-999,-999
105410,10,-1,-1,4,2,0
105411,-11,0,0,1,0,0
105420,-11,-11,-11,0,0,0
105421,2,2,4,1,4,0
105430,-11,-11,-11,0,0,0
105431,2,2,4,1,4,0
105440,-13,-13,-13,0,0,0
105441,-13,-13,-13,0,0,0
105450,1,1,2,1,2,0
105451,-13,-13,-13,0,0,0
105460,0,0,0,1,0,0
105461,1,2,3,1,3,0
105470,10,10,10,3,0,0
105471,1,1,2,1,2,0
